id_code,model,method,degradation,level,variant,stability,insertion_auc
1b495ac025b7,resnet50,gradcam,exposure,high,genai,0.8259180870299346,0.19070071826378507
1b495ac025b7,resnet50,gradcam,noise,low,raw,0.8965727403760713,0.1899771003673474
1b495ac025b7,resnet50,gradcam,noise,low,clahe,0.8055097122410504,0.24893828754623729
1b495ac025b7,resnet50,gradcam,noise,low,genai,0.8444170921180197,0.1747118993351857
1b495ac025b7,resnet50,gradcam,noise,mid,raw,-0.07601912309532362,0.0874623483667771
1b495ac025b7,resnet50,gradcam,noise,mid,clahe,0.7817721379964042,0.22490796695152915
1b495ac025b7,resnet50,gradcam,noise,mid,genai,0.6323558957548152,0.14974895666042967
1b495ac025b7,resnet50,gradcam,noise,high,raw,-0.0301325641838607,0.18884315217534697
1b495ac025b7,resnet50,gradcam,noise,high,clahe,0.64269257620235,0.14010629455248513
1b495ac025b7,resnet50,gradcam,noise,high,genai,0.48063324412319686,0.19129621485869092
c31651ea04c6,resnet50,gradcam,blur,low,raw,0.9601852785392113,0.26938091367483136
c31651ea04c6,resnet50,gradcam,blur,low,clahe,0.9625771960729163,0.4236777032415072
c31651ea04c6,resnet50,gradcam,blur,low,genai,0.9543358749350874,0.22415201117595032
c31651ea04c6,resnet50,gradcam,blur,mid,raw,0.49390369296443304,0.14555434609452886
c31651ea04c6,resnet50,gradcam,blur,mid,clahe,0.9155793604619266,0.26118499661485356
c31651ea04c6,resnet50,gradcam,blur,mid,genai,0.7384772037456983,0.14057380929589272
c31651ea04c6,resnet50,gradcam,blur,high,raw,-0.34317570538560166,0.027197549616297088
c31651ea04c6,resnet50,gradcam,blur,high,clahe,0.7432466817956991,0.16868489036957424
c31651ea04c6,resnet50,gradcam,blur,high,genai,0.077574595271703,0.04735596608370543
c31651ea04c6,resnet50,gradcam,exposure,low,raw,0.9840206531098544,0.31188185165325805
c31651ea04c6,resnet50,gradcam,exposure,low,clahe,0.9619567088957511,0.39214409117897353
c31651ea04c6,resnet50,gradcam,exposure,low,genai,0.9636886233159119,0.27426795413096744
c31651ea04c6,resnet50,gradcam,exposure,mid,raw,0.8079996017541946,0.22894717256228128
c31651ea04c6,resnet50,gradcam,exposure,mid,clahe,0.9613486547450877,0.41032173062364263
c31651ea04c6,resnet50,gradcam,exposure,mid,genai,0.9311665190167029,0.2774698570370674
c31651ea04c6,resnet50,gradcam,exposure,high,raw,0.7510980570888801,0.21433806493878363
c31651ea04c6,resnet50,gradcam,exposure,high,clahe,0.9616187444753688,0.5507650176684061
c31651ea04c6,resnet50,gradcam,exposure,high,genai,0.8740508616095891,0.26141364499926567
c31651ea04c6,resnet50,gradcam,noise,low,raw,0.9781396914010401,0.27475957870483403
c31651ea04c6,resnet50,gradcam,noise,low,clahe,0.940695743334848,0.3802142957846323
c31651ea04c6,resnet50,gradcam,noise,low,genai,0.9623310106103514,0.3144514615337054
c31651ea04c6,resnet50,gradcam,noise,mid,raw,0.6197492263577828,0.17087458173433936
c31651ea04c6,resnet50,gradcam,noise,mid,clahe,0.7906623832699597,0.25690897355477016
c31651ea04c6,resnet50,gradcam,noise,mid,genai,0.9069614591742268,0.18607697710394858
c31651ea04c6,resnet50,gradcam,noise,high,raw,0.780442862132873,0.2185364713271459
c31651ea04c6,resnet50,gradcam,noise,high,clahe,0.4510176182540688,0.2004843436181545
c31651ea04c6,resnet50,gradcam,noise,high,genai,0.8412545260540589,0.20011061057448387
64ac539f58cb,resnet50,gradcam,blur,low,raw,0.7706256873548518,0.6803445319334666
64ac539f58cb,resnet50,gradcam,blur,low,clahe,0.6320051821849717,0.5163465629021325
64ac539f58cb,resnet50,gradcam,blur,low,genai,0.7242334017800702,0.6158117284377416
64ac539f58cb,resnet50,gradcam,blur,mid,raw,0.7231715831307601,0.6683865517377854
64ac539f58cb,resnet50,gradcam,blur,mid,clahe,0.6186807395947385,0.4718602856000264
64ac539f58cb,resnet50,gradcam,blur,mid,genai,0.6889791612039099,0.6486134727795919
64ac539f58cb,resnet50,gradcam,blur,high,raw,0.6192564957782367,0.5603875145316124
