id_code,model,method,degradation,level,variant,stability,insertion_auc
247ac63e5510,resnet50,gradcam,noise,high,cold_diff,0.09563753564366367,0.8331156919399897
247ac63e5510,resnet50,gradcam,noise,high,swinir_gan,0.5695949651588581,0.8360434999068579
247ac63e5510,resnet50,gradcam,noise,high,ddpm,-0.470134164485217,0.42259782205025354
247ac63e5510,resnet50,gradcam,noise,high,ddpm_path,0.5725699741408283,0.5930117587248483
885fa5fc5da8,resnet50,gradcam,blur,low,raw,0.6008719740390864,0.9317966411511104
885fa5fc5da8,resnet50,gradcam,blur,low,clahe,0.3931134787750915,0.8770034581422804
885fa5fc5da8,resnet50,gradcam,blur,low,genai,0.41378906275099675,0.9144730965296428
885fa5fc5da8,resnet50,gradcam,blur,low,cold_diff,0.48611157842068137,0.8946105847756067
885fa5fc5da8,resnet50,gradcam,blur,low,swinir_gan,0.44029312252001085,0.9285027354955674
885fa5fc5da8,resnet50,gradcam,blur,low,ddpm,0.2585031102625116,0.08952212284008662
885fa5fc5da8,resnet50,gradcam,blur,low,ddpm_path,0.6111357709708111,0.9047140498956044
885fa5fc5da8,resnet50,gradcam,blur,mid,raw,-0.06911683221791522,0.8483357896407446
885fa5fc5da8,resnet50,gradcam,blur,mid,clahe,-0.14985899123085258,0.6259470989306767
885fa5fc5da8,resnet50,gradcam,blur,mid,genai,-0.1246027898881069,0.8539638618628184
885fa5fc5da8,resnet50,gradcam,blur,mid,cold_diff,0.14690965359835637,0.8712116450071336
885fa5fc5da8,resnet50,gradcam,blur,mid,swinir_gan,-0.2645724549256931,0.832700158158938
885fa5fc5da8,resnet50,gradcam,blur,mid,ddpm,0.4952602796439553,0.058776146856447054
885fa5fc5da8,resnet50,gradcam,blur,mid,ddpm_path,0.24107199215983896,0.8910259475310643
885fa5fc5da8,resnet50,gradcam,blur,high,raw,0.12606233673188888,0.6456339766581852
885fa5fc5da8,resnet50,gradcam,blur,high,clahe,0.1564814379890643,0.43384421716133764
885fa5fc5da8,resnet50,gradcam,blur,high,genai,-0.07315464825788189,0.6363124310970306
885fa5fc5da8,resnet50,gradcam,blur,high,cold_diff,-0.3485408439431619,0.7690710067749021
885fa5fc5da8,resnet50,gradcam,blur,high,swinir_gan,-0.20060271967244345,0.6093887090682983
885fa5fc5da8,resnet50,gradcam,blur,high,ddpm,0.22667757035768846,0.09886368463436762
885fa5fc5da8,resnet50,gradcam,blur,high,ddpm_path,-0.14128238493085254,0.7658751110235851
885fa5fc5da8,resnet50,gradcam,exposure,low,raw,0.7613414276684953,0.8615036259094873
885fa5fc5da8,resnet50,gradcam,exposure,low,clahe,0.6458330827894401,0.8791725695133209
885fa5fc5da8,resnet50,gradcam,exposure,low,genai,0.6833899843383118,0.9065057625373204
885fa5fc5da8,resnet50,gradcam,exposure,low,cold_diff,0.6533661347572769,0.8946061730384827
885fa5fc5da8,resnet50,gradcam,exposure,low,swinir_gan,0.6687644675405253,0.9176297138134637
885fa5fc5da8,resnet50,gradcam,exposure,low,ddpm,0.03735313640490277,0.11872176229953765
885fa5fc5da8,resnet50,gradcam,exposure,low,ddpm_path,0.6612666671071056,0.8876977046330768
885fa5fc5da8,resnet50,gradcam,exposure,mid,raw,0.6927179266758697,0.8619369924068451
885fa5fc5da8,resnet50,gradcam,exposure,mid,clahe,0.5544654040044878,0.8468955934047699
