degradation,level,id_code,raw_psnr,raw_ssim,clahe_psnr,clahe_ssim,genai_psnr,genai_ssim,cold_diff_psnr,cold_diff_ssim,swinir_gan_psnr,swinir_gan_ssim,ddpm_psnr,ddpm_ssim,ddpm_path_psnr,ddpm_path_ssim
noise,low,62cc7ddb53b6,34.62745180557961,0.86725277,22.752688545918865,0.47098795,33.75029361359146,0.8483165,31.98679980508027,0.8400602,31.48173749166641,0.8680143,9.54885590663146,0.025809849,32.22470176804582,0.83539885
noise,low,1d14dd912671,35.824266711739334,0.86120254,23.087900727347485,0.40992084,35.17980218471496,0.881953,33.837492020858235,0.8710534,34.019469896541466,0.9114308,8.178999457591775,0.021056278,33.92192828172436,0.8741999
noise,low,70ed3ec68b94,35.49781682688688,0.85389465,21.74983035422948,0.42050233,34.511239079037786,0.86783427,33.270088619300765,0.8381508,33.519366236798966,0.8852627,8.792402104480022,0.024474049,34.01603591287132,0.86573505
noise,low,28f98cfe3858,36.445228924606184,0.8740838,22.71307438706411,0.43719432,36.00924474954076,0.9143718,34.22002715140944,0.8719671,34.905478876564516,0.9195129,9.227641630162106,0.027491419,34.953601812684475,0.9065749
noise,low,7831ce1d895e,34.11477963883116,0.82604855,22.8716833469157,0.4476502,33.4594996747171,0.8522871,31.9726877394965,0.81673986,31.279419636313047,0.85020906,9.049904686179769,0.027472893,31.360519213999062,0.84967405
noise,low,4dd14c380696,37.27729743900817,0.7453688,21.82171957375907,0.24920064,37.111971703928006,0.9076328,35.94890238140872,0.88485414,35.175437715648755,0.8527794,6.971007948048541,0.0129462965,36.93429885836862,0.9218529
noise,low,58af2c054ced,34.42043042859437,0.8057955,22.919729440392675,0.40256584,33.37250890728178,0.8331873,32.30073814117401,0.798456,32.38652062842136,0.8308752,8.350584776940316,0.023637014,32.08722806846427,0.83300143
noise,low,3c326543fff6,36.10860198321863,0.76298076,24.438184183189332,0.3174764,35.60591543517166,0.9199178,34.32927378429022,0.8937468,33.487625398953895,0.86224896,7.480124744706388,0.018850258,31.943810497175097,0.9152188
noise,low,81d79d53ed7b,37.28687398443984,0.88913137,18.88521509741548,0.46018457,37.86869923267899,0.9400398,35.13695353674023,0.87461805,36.72700108804063,0.92770773,10.131207676339331,0.02977936,34.78976047244063,0.9059747
noise,low,e01b7bac822b,35.84476794022952,0.7987712,19.86689435096995,0.32124373,34.93816737551175,0.8502833,34.12025348118947,0.81052494,34.62725745953086,0.83986163,7.64078824331,0.017772732,34.427789412521896,0.86045116
noise,low,3710ff45299c,34.68553040197278,0.8070423,21.82441817673006,0.38369846,33.74116900689679,0.8380792,32.62227898607117,0.8053917,32.723134061372036,0.83181566,8.432769168156316,0.022741927,32.42035257594927,0.8390977
noise,low,ac1667fac512,35.189810975100926,0.80640393,21.41570727464024,0.34660652,34.25380110297077,0.8338482,33.28448835384931,0.8056453,33.440006924670996,0.8391153,8.047477293128974,0.01980206,33.26849036206004,0.83702826
noise,low,b835b6e31a59,34.752737869300645,0.81783587,22.12994640680822,0.3903885,33.661511614416284,0.8253166,32.95567467659624,0.7996264,33.08190470103885,0.83737683,8.250683567559067,0.020976374,32.708764728161384,0.8231113
noise,low,63e041a757eb,36.71919156223721,0.89250106,19.2595909945528,0.5018197,36.2269306898975,0.9166873,34.46484987343838,0.863749,35.3744706335293,0.9005003,11.417559561056056,0.034706116,33.65253917613035,0.8836544
noise,low,c9d42d7534e0,35.94082602604444,0.85767,21.705019655080875,0.43271437,35.3014411571306,0.8744831,33.988800080707676,0.8402837,29.241913987060485,0.867398,8.995674439961281,0.024850557,34.84119344421229,0.8685787
